id,predicted
1550802,17 80 15
1188542,57 56 3
1277098,45 39 93
1162836,54 88 83
1621196,1 31 83
1734640,49 32 46
1123644,32 46 47
1304074,93 41 56
1608983,88 40 13
1930738,102 41 3
1994194,0 26 2
1590666,26 25 24
1699723,83 35 56
1844837,94 80 95
1691674,31 1 66
1876819,1 31 66
1747065,43 52 65
1466420,53 41 54
1437831,23 2 15
1739071,93 83 41
1024347,93 41 83
1004288,46 88 76
1674043,41 93 83
1159024,62 56 41
1585549,49 2 32
1975035,37 24 74
1593125,61 40 42
1870368,15 48 19
1332799,83 35 3
1323803,42 40 61
1071073,60 8 73
1451689,67 58 82
1184145,87 99 92
1151531,25 97 26
1807268,15 0 74
1693951,81 80 94
1229550,83 35 41
1704469,36 43 46
1146687,97 40 47
1063190,91 88 87
1706584,66 83 34
1341632,59 2 88
1696346,1 31 44
1115934,38 37 88
1488950,96 64 95
1332198,49 39 97
1767548,38 57 5
1295152,8 98 97
1371830,51 64 82
1857569,6 0 2
1600362,69 3 64
1071029,25 26 97
1748354,44 93 35
1530507,43 9 73
1550400,83 35 41
1658632,98 86 88
1059864,93 41 83
1026582,41 24 5
1723839,23 42 80
1195869,5 15 65
1154140,34 44 24
1977114,83 35 41
1387633,94 82 95
1584815,63 2 50
1246326,2 41 80
1032770,78 83 71
1061792,88 89 54
1821208,48 43 42
1540164,66 34 1
1419877,89 88 41
1668364,22 39 40
1035463,24 65 58
1986899,62 88 53
1785678,1 31 45
1478938,94 44 64
1987098,9 75 2
1846494,101 87 92
1672173,78 74 73
1329884,86 24 98
1639030,58 65 24
1312800,66 93 39
1287784,39 86 68
1596840,58 65 59
1469935,65 58 97
1342268,94 65 41
1632626,56 57 83
1069117,56 57 41
1049042,2 79 46
1110413,4 2 71
1642772,97 24 41
1214374,53 5 65
1331571,59 65 58
1107870,52 38 57
1315520,40 46 97
1918759,57 95 41
1567915,58 65 59
1410302,79 73 75
1062274,22 42 2
1217923,35 83 93
1582027,86 6 97
1992487,93 41 39
1113843,59 93 65
1042024,38 41 95
1892759,82 95 88
1581055,18 50 20
1205185,57 38 37
1345618,64 51 82
1957891,5 25 4
1042450,18 20 47
1522733,27 65 42
1722815,2 80 40
1328670,65 58 24
1471429,53 54 41
1098428,50 15 16
1987752,64 51 99
1536756,85 40 2
1242766,47 2 63
1726944,83 41 93
1596250,87 101 54
1895435,46 2 9
1550301,23 50 80
1568471,53 54 83
1409812,58 65 41
1174194,74 86 77
1773390,42 85 86
1186464,49 97 30
1052802,30 4 47
1469219,73 79 2
1540442,50 12 1
1485621,15 6 87
1655688,34 44 1
1683647,51 99 80
1337773,6 97 15
1347302,32 97 6
1208529,38 57 56
1037001,37 39 21
1029483,63 37 8
1000082,27 42 12
1191002,91 54 89
1787585,46 47 11
1813363,30 49 4
1698476,91 13 15
1491952,42 12 40
1016076,93 62 39
1812324,95 82 80
1940464,37 74 47
1508191,11 46 2
1661055,86 42 85
1115092,85 42 2
1696067,7 8 18
1074229,33 50 80
1238673,86 46 98
1259748,53 101 89
1795150,53 41 54
1741511,88 37 5
1964970,19 97 39
1121272,41 24 93
1221812,81 45 95
1659403,39 38 95
1439392,91 99 53
1085638,55 42 49
1218268,47 46 43
1552136,1 45 31
1532560,32 46 30
1369642,31 1 100
1261271,75 79 71
1432864,1 31 47
1578337,51 64 95
1336381,31 1 66
1365655,64 51 30
1322101,96 80 24
1304462,91 53 89
1061726,83 35 44
1022838,10 40 41
1127247,59 65 58
1598649,8 5 97
1489156,9 86 15
1587462,18 93 50
1919944,100 66 1
1588098,36 46 43
1496000,37 41 93
1842055,26 25 49
1791127,0 67 8
1493653,44 66 1
1404531,64 51 80
1661016,38 95 82
1182346,55 22 97
1460076,81 66 52
1278428,41 65 83
1228083,80 2 95
1718908,91 0 88
1577860,18 23 17
1214361,4 71 33
1803115,51 64 82
1727018,73 65 76
1569395,10 54 39
1001574,81 39 66
1646242,63 94 101
1905594,97 5 0
1004325,94 88 97
1435813,93 44 39
1742007,13 39 87
1853931,93 83 41
1175203,101 15 1
1878567,87 101 54
1720973,91 54 13
1713270,47 63 30
1874851,43 92 88
1973964,41 24 83
1136983,73 79 24
1331058,97 98 76
1626405,42 33 12
1959160,35 83 41
1736085,86 24 98
1055065,1 31 45
1303904,4 97 33
1549276,87 92 101
1032534,86 97 98
1159378,48 47 36
1368219,88 89 53
1060274,61 42 40
1009194,24 8 41
1970166,93 41 83
1119537,6 98 0
1919169,56 41 3
1355736,77 76 71
1539889,40 42 1
1637560,18 19 75
1933368,1 31 66
1016967,21 41 93
1125244,17 15 18
1671060,55 98 36
1467602,7 46 97
1519023,4 71 79
1447235,78 74 73
1632674,18 79 15
1097653,41 24 83
1826025,87 53 41
1836398,78 1 44
1291855,73 2 29
1162663,98 97 65
1526859,44 0 67
1696543,73 97 76
1365013,63 75 31
1578999,49 97 101
1539206,71 33 2
1152064,31 1 66
1539542,23 80 2
1360072,84 26 0
1435865,38 57 95
1950193,91 54 89
1424677,82 95 64
1208821,58 65 24
1675067,81 95 35
1909857,45 39 93
1798298,86 97 5
1244805,93 83 41
1372781,2 98 97
1636064,42 88 85
1796933,71 79 75
1467590,65 58 8
1849969,5 0 97
1929150,49 50 18
1474276,95 64 82
1475653,70 51 43
1165516,100 1 31
1568738,56 57 93
1135659,27 2 40
1286417,97 24 65
1151561,23 2 12
1203192,69 3 33
1992957,86 24 5
1490110,102 38 52
1576149,86 98 97
1417988,0 5 67
1863086,57 56 38
1229797,35 83 44
1504853,55 12 1
1034120,42 12 92
1297857,83 35 41
1465909,3 42 97
1182768,15 40 55
1956347,6 0 40
1883646,58 65 88
1110772,53 35 54
1706813,88 89 65
1303701,64 51 99
1281064,37 86 74
1974138,59 65 2
1353479,93 57 41
1582206,70 51 43
1873886,56 57 88
1231418,4 33 97
1165404,70 85 44
1609235,88 89 35
1112751,87 92 82
1086134,18 45 41
1005554,64 51 83
1386338,94 80 95
1506875,56 83 41
1220944,59 65 58
1505464,37 20 66
1688071,75 79 76
1458479,101 64 87
1270052,99 64 51
1067860,11 9 46
1760190,27 97 98
1530394,93 56 66
1133023,22 42 39
1153236,83 35 67
1307054,33 88 65
1158855,48 36 15
1939498,24 98 86
1746287,56 83 64
1687712,34 44 83
1817074,81 45 18
1906343,75 2 79
1450590,93 39 41
1651627,35 83 3
1213715,73 79 71
1581441,27 42 2
1482689,13 87 35
1311752,18 23 20
1460707,24 93 45
1685710,81 45 1
1426269,34 12 42
1996349,86 97 46
1091291,42 40 97
1696013,97 65 2
1784206,40 2 42
1596047,10 48 46
1244817,45 39 1
1592928,81 55 101
1860822,91 14 92
1809003,64 51 82
1970566,85 50 20
1271267,38 42 64
1810075,4 71 3
1569548,44 1 66
1739403,99 64 51
1375730,40 46 4
1024140,73 79 78
1290363,82 80 95
1713019,41 89 24
1672642,81 45 1
1550687,22 86 97
1839982,100 31 83
1484949,39 45 37
1012992,75 79 4
1234601,6 97 42
1751526,37 74 86
1241310,68 30 97
1186702,59 65 58
1452694,97 2 42
1635401,83 35 96
1290689,23 2 12
1041030,49 4 37
1212959,88 41 56
1481353,48 42 23
1977610,18 19 15
1208243,85 42 16
1976390,24 41 5
1439749,9 46 88
1272156,98 5 0
1689299,97 67 0
1958354,58 65 59
1085809,82 95 94
1170479,98 97 5
1601527,55 36 2
1349588,48 36 46
1263880,86 24 41
1059357,64 51 99
1224245,94 95 80
1249450,0 2 97
1070884,38 30 97
1203990,53 54 83
1850084,60 97 15
1556735,42 40 2
1110805,102 65 53
1339539,44 34 66
1485619,85 42 101
1626238,83 35 41
1694352,18 20 21
1351600,70 97 5
1579013,56 57 41
1104202,62 57 83
1543993,34 44 66
1297335,35 83 93
1620238,42 12 88
1893449,40 61 33
1785234,41 83 53
1169946,55 50 11
1611272,58 65 59
1553318,17 23 21
1767727,99 97 16
1451419,11 36 43
1850953,91 13 99
1691226,2 33 74
1815515,71 79 75
1063282,79 71 75
1918000,22 97 15
1935223,65 3 58
1146507,12 42 88
1731605,65 58 59
1072147,50 11 2
1690294,7 86 5
1569498,67 83 89
1527035,91 54 53
1438809,3 86 97
1579357,12 40 43
1986506,77 73 80
1721341,71 76 0
1445265,28 27 80
1722672,79 75 73
1522613,79 75 71
1149742,98 86 24
1403291,37 97 20
1543525,2 24 65
1939535,2 6 47
1191281,34 44 1
1674449,34 66 44
1408093,8 33 97
1510140,37 93 0
1605281,56 57 88
1245720,11 36 40
1146498,88 89 92
1373921,42 15 27
1759766,2 65 0
1812607,3 97 83
1965127,37 41 59
1253511,56 57 41
1388833,56 57 37
1361203,65 58 24
1478119,13 99 14
1556170,99 88 101
1998871,74 24 86
1383514,60 30 97
1613409,35 83 80
1830858,2 79 0
1787564,47 20 85
1362875,86 97 5
1768628,26 80 24
1734013,84 0 26
1242781,36 42 12
1956261,56 3 57
1298299,32 30 22
1038433,79 75 97
1900053,49 97 5
1872571,102 24 56
1635475,93 37 41
1478538,31 101 1
1573793,86 24 74
1687747,50 16 15
1393035,42 40 48
1936812,41 89 37
1733002,36 10 65
1849745,61 40 42
1466985,35 83 80
1247698,40 42 61
1721835,9 36 85
1341524,57 56 3
1445029,101 87 92
1029918,102 64 53
1309701,88 92 89
1049633,13 101 14
1195203,81 45 18
1177755,41 93 56
1901444,33 30 2
1941255,93 66 44
1504631,42 12 73
1720005,86 2 47
1049525,65 58 93
1007652,59 65 5
1735230,4 71 6
1873755,23 2 41
1594026,15 88 42
1603010,15 23 20
1917284,15 0 88
1444816,48 36 42
1315599,85 42 86
1316106,57 56 88
1962182,46 61 40
1439436,63 39 1
1191576,58 65 59
1183601,9 98 15
1767338,58 65 24
1974045,36 2 64
1777545,33 2 58
1550164,13 41 91
1472304,39 93 101
1702245,29 75 2
1999963,87 101 14
1279371,47 1 2
1798290,91 53 59
1300107,50 52 18
1044337,86 24 97
1818648,65 58 59
1578532,88 50 15
1740104,73 2 37
1503146,95 64 83
1281280,19 45 20
1197051,2 60 59
1811843,49 47 55
1871772,88 54 89
1024452,0 2 23
1228276,20 21 11
1892108,82 95 64
1518751,13 102 14
1093887,70 43 65
1902421,57 56 93
1119566,31 66 44
1017967,71 77 75
1519437,2 4 0
1164047,83 35 65
1310157,83 41 35
1134785,88 65 3
1066626,64 51 80
1604090,62 67 96
1782794,65 58 5
1852929,73 83 79
1184130,98 86 88
1631649,102 94 100
1818764,91 89 88
1624195,91 54 92
1450022,93 83 31
1805672,12 42 33
1487839,37 88 24
1633399,1 31 97
1632352,64 80 2
1839595,14 88 15
1038006,55 19 50
1660335,42 40 16
1626789,3 97 64
1123739,30 4 68
1648445,30 55 38
1324725,38 57 3
1542410,23 80 95
1809529,86 0 97
1071598,53 89 88
1212656,60 2 15
1971876,95 82 94
1076763,23 2 65
1901249,47 40 11
1682793,17 88 73
1096091,26 25 76
1027967,64 24 51
1676518,21 20 38
1984006,94 64 95
1445963,88 89 86
1599243,99 56 80
1684936,30 85 4
1808108,1 31 97
1942476,22 15 37
1066730,12 42 23
1234007,23 80 94
1446447,12 2 86
1292295,2 98 75
1338160,86 24 98
1951534,87 85 97
1389890,65 58 93
1126633,34 65 44
1743085,40 73 88
1459654,52 1 31
1136422,0 97 5
1045255,67 2 65
1806328,44 35 83
1463051,93 83 66
1665359,86 98 7
1241574,30 2 23
1548250,57 35 83
1637349,36 12 40
1691965,42 88 40
1865095,23 80 2
1850970,71 79 4
1238403,83 88 94
1000541,51 64 80
1646469,77 73 76
1332061,83 41 88
1072508,81 39 19
1939440,97 93 2
1901903,42 16 12
1361156,34 94 44
1098641,37 41 90
1198224,56 57 35
1535918,56 57 88
1227246,40 42 88
1394644,67 35 83
1092946,84 44 94
1081539,35 83 41
1801144,63 47 19
1150403,60 2 85
1177575,13 102 42
1615192,66 31 83
1048345,1 38 50
1501075,53 54 88
1101198,33 32 17
1223686,54 53 94
1204751,24 98 5
1556327,48 42 14
1869901,54 41 53
1284309,97 98 25
1394414,56 57 88
1537683,49 60 76
1983616,42 85 12
1663909,34 95 35
1222319,66 94 31
1582561,48 40 46
1116269,88 56 54
1621466,93 83 66
1146226,35 65 63
1345573,65 58 82
1255165,64 88 51
1895938,42 33 12
1560655,46 40 32
1832744,24 82 80
1042891,51 64 82
1782475,4 71 72
1738218,86 24 7
1751877,86 67 0
1815391,73 2 67
1249636,79 75 73
1191221,97 6 24
1563699,37 39 97
1446789,95 80 101
1147556,23 2 80
1004083,53 88 89
1602486,89 88 90
1519376,91 3 97
1493873,65 58 2
1401755,2 65 0
1129277,74 98 5
1121020,52 95 56
1968705,84 80 15
1899684,83 35 41
1746244,93 83 57
1808868,24 97 65
1296650,41 53 24
1956139,53 54 41
1533996,36 43 11
1463601,38 57 96
1061398,39 97 37
1280397,66 31 1
1079415,77 71 76
1887209,2 46 86
1277674,44 66 94
1547097,88 3 83
1773908,51 64 42
1163837,5 97 0
1325975,19 15 18
1080509,74 24 5
1890369,42 12 35
1404262,73 79 2
1499932,48 42 97
1606088,24 65 2
1102184,51 64 80
1872200,39 74 41
1050193,42 91 12
1419990,6 83 98
1853901,79 71 75
1256437,4 0 2
1307411,18 23 19
1677794,76 77 73
1336180,75 6 33
1814660,97 0 5
1433129,79 71 75
1489941,18 47 17
1857634,89 41 37
1728913,86 24 97
1730495,66 44 1
1069614,22 50 80
1972396,56 41 83
1294882,21 20 15
1762773,88 3 53
1774585,44 35 83
1821122,5 24 97
1183290,71 2 0
1677178,50 42 15
1590013,41 58 74
1488215,58 65 2
1295803,51 64 99
1903822,48 12 43
1934678,86 2 88
1324670,80 95 96
1366567,38 95 57
1660203,23 15 2
1131039,102 94 51
1943637,67 41 83
1488338,80 2 40
1630986,19 97 37
1343189,51 64 82
1199797,5 65 0
1968569,5 48 2
1364595,10 36 64
1177053,3 98 97
1231250,18 19 97
1603488,6 97 40
1413230,53 54 41
1825668,11 43 27
1554880,20 97 63
1045747,100 1 31
1480279,87 92 54
1955003,93 16 0
1836411,94 95 18
1463676,33 92 64
1981586,100 83 1
1531486,35 83 41
1687948,82 80 93
1088748,83 35 41
1513272,80 82 95
1221061,1 64 54
1087683,74 24 5
1615300,64 99 51
1975179,15 11 36
1802633,79 73 83
1842612,66 44 41
1524332,78 18 44
1595183,93 56 2
1464291,83 35 41
1665287,57 56 88
1602552,6 98 97
1897881,62 42 40
1979748,57 3 53
1575068,101 63 1
1422357,54 88 80
1655506,34 44 66
1007728,93 41 24
1530782,30 85 49
1242329,93 83 41
1436455,18 20 17
1934041,2 59 73
1632212,36 40 85
1372698,92 89 87
1907582,13 87 88
1107689,65 58 3
1196812,96 44 35
1920409,65 58 8
1720882,79 71 2
1345176,100 55 81
1051936,98 0 46
1426181,79 71 75
1205084,21 20 37
1113739,98 2 24
1388523,93 41 37
1377156,6 40 30
1546854,44 66 1
1076536,23 2 80
1621014,98 47 36
1158615,33 40 88
1433641,58 65 59
1914080,18 63 53
1339817,34 44 1
1586410,37 41 39
1082694,53 54 41
1476338,64 51 99
1646898,47 97 2
1392201,88 41 67
1310064,8 65 41
1668492,62 83 88
1050049,1 31 66
1741481,12 42 92
1607250,48 42 36
1544970,38 80 23
1347264,97 0 5
1439195,94 82 51
1094932,24 37 97
1049792,56 57 88
1485844,47 40 39
1249677,64 51 80
1838024,2 74 58
1174844,88 89 53
1579326,86 7 24
1884623,20 18 21
1875608,102 3 1
1076770,72 2 46
1677238,18 19 17
1463825,0 5 88
1633540,94 82 95
1232319,44 94 1
1331050,21 20 41
1516459,53 41 83
1093209,56 82 80
1067520,50 18 1
1703138,86 0 97
1846278,49 55 26
1027753,15 2 40
1866899,40 10 93
1785006,78 71 65
1157560,17 78 40
1931175,102 1 49
1266622,44 1 66
1235287,95 3 88
1910063,56 57 41
1732703,78 74 97
1890098,91 40 54
1171840,70 43 12
1969696,63 93 39
1973243,12 11 44
1264116,30 97 46
1674048,13 88 0
1558696,64 51 99
1870613,75 73 68
1654184,83 35 93
1581034,1 31 66
1653091,0 98 24
1803938,19 17 18
1260523,82 51 95
1852538,34 93 83
1870840,82 95 80
1904802,19 39 20
1984868,92 37 40
1742248,70 64 43
1989278,70 61 11
1665992,49 4 86
1463875,82 95 51
1740331,25 97 5
1969832,78 97 42
1111134,79 33 75
1794091,47 46 73
1979152,73 79 74
1515704,53 54 41
1276291,67 65 88
1503577,93 83 56
1164942,26 25 15
1707616,51 64 80
1565104,92 54 88
1644157,100 31 1
1585242,86 74 98
1160580,31 66 1
1724432,93 83 41
1066445,38 40 41
1458712,71 73 75
1446245,34 44 66
1721421,0 98 6
1806135,64 51 82
1302483,65 58 97
1324902,19 20 39
1986364,76 79 73
1047094,79 73 74
1879619,86 65 33
1348387,49 2 30
1281020,50 2 15
1843741,97 40 47
1284891,94 82 95
1453207,4 94 40
1835096,82 80 94
1695183,11 15 75
1697767,56 57 88
1878477,3 97 36
1489198,96 95 57
1396389,95 94 80
1307991,74 24 97
1555426,83 2 35
1555313,94 95 82
1943109,97 15 30
1207624,23 2 97
1001703,3 97 83
1985243,98 27 49
1689620,74 24 5
1059705,2 65 97
1409528,48 36 40
1301282,23 2 41
1126543,23 2 83
1466124,49 76 2
1781978,73 79 2
1691437,37 39 41
1260666,8 65 71
1116967,10 36 15
1218645,8 97 65
1594219,97 38 83
1065846,86 6 5
1875900,86 97 98
1995114,86 46 88
1042278,25 26 97
1542695,80 51 82
1014194,32 2 33
1011753,10 41 93
1399017,50 11 55
1253949,28 80 27
1544797,21 37 47
1221269,93 83 44
1754956,41 83 67
1288436,64 51 82
1361450,101 87 92
1407985,43 70 22
1652726,80 1 95
1894216,102 101 65
1016399,28 0 44
1086053,58 65 59
1383813,39 73 42
1869328,40 17 12
1387710,30 33 3
1632290,63 39 1
1246841,83 35 41
1625264,79 75 71
1161156,81 4 42
1959742,34 31 44
1558112,30 97 47
1823869,3 97 36
1321599,82 95 80
1412976,24 5 98
1915316,3 88 83
1691582,3 97 100
1900551,100 1 101
1086710,5 24 41
1856608,18 63 79
