id,predicted
1026245,42 40 83
1713264,42 40 83
1832859,42 40 0
1855088,42 40 0
1477874,42 40 83
1811766,42 40 0
1877196,42 40 83
1072443,42 40 83
1673387,42 40 83
1947701,42 40 83
1038828,42 40 83
1454479,42 40 83
1528192,42 40 83
1275837,42 40 0
1761434,42 40 83
1351222,42 40 83
1307214,42 40 83
1600500,42 40 83
1305442,42 40 0
1344593,42 40 83
1199195,42 40 83
1455618,42 40 83
1313848,42 40 83
1371885,42 40 0
1207970,42 40 83
1941021,42 40 83
1042487,42 40 83
1921770,42 40 83
1694480,42 40 35
1857389,42 40 0
1904761,42 40 83
1494705,42 40 0
1745527,42 40 0
1633433,42 40 83
1382893,42 40 83
1230951,42 40 83
1290750,42 40 83
1344164,42 40 83
1773716,42 40 83
1462375,42 40 0
1492520,42 40 0
1949765,42 40 83
1735863,42 40 0
1188946,42 40 0
1385328,42 40 83
1323828,42 40 83
1116284,42 40 83
1682305,42 40 83
1054513,42 40 83
1998119,42 40 83
1176477,42 40 0
1605386,42 40 83
1989588,42 40 83
1151440,42 40 83
1245500,42 40 83
1931954,42 40 0
1576661,42 40 83
1757909,42 40 0
1887825,42 40 83
1443451,42 40 0
1944013,42 40 83
1010346,42 40 0
1308020,42 40 0
1585636,42 40 83
1051694,42 40 0
1179002,42 40 83
1473125,42 40 83
1672386,42 40 83
1603124,42 40 0
1124385,42 40 83
1560253,42 40 83
1266271,42 40 0
1518710,42 40 83
1437771,42 40 83
1913716,42 40 83
1233369,42 40 83
1505635,42 40 83
1852684,42 40 83
1399966,42 40 83
1363193,42 40 83
1281837,42 40 0
1111945,42 40 83
1750764,42 40 83
1305801,42 40 83
1896584,42 40 83
1391105,42 40 83
1289020,42 40 83
1562698,42 40 83
1378365,42 40 83
1578149,42 40 83
1166100,42 40 0
1337177,42 40 0
1929378,42 40 0
1961171,42 40 83
1641414,42 40 83
1651585,42 40 83
1875531,42 40 83
1021067,42 40 83
1483380,42 40 83
1694173,42 40 0
1648249,42 40 0
1366560,42 40 83
1891623,42 40 83
1005429,42 40 0
1724836,42 40 83
1777225,42 40 0
1126013,42 40 83
1481558,42 40 0
1055802,42 40 0
1488056,42 40 83
1092356,42 40 0
1428123,42 40 0
1044703,42 40 83
1284036,42 40 83
1038969,42 40 83
1216241,42 40 83
1425454,42 40 0
1989719,42 40 0
1180326,42 40 83
1099115,42 40 83
1162375,42 40 83
1011976,42 40 83
1432312,42 40 83
1250594,42 40 83
1414849,42 40 83
1285701,42 40 83
1907493,42 40 0
1058967,42 40 83
1037135,42 40 83
1099726,42 40 83
1001036,42 40 83
1242965,42 40 83
1738420,42 40 83
1223509,42 40 83
1704175,42 40 83
1841850,42 40 0
1406813,42 40 83
1446725,42 40 0
1275511,42 40 0
1327271,42 40 83
1343012,42 40 0
1615091,42 40 83
1971722,42 40 83
1865841,42 40 0
1613719,42 40 83
1958052,42 40 0
1717430,42 40 83
1243415,42 40 0
1454895,42 40 83
1860022,42 40 83
1201663,42 40 0
1055190,42 40 83
1100767,42 40 83
1321824,42 40 0
1367967,42 40 83
1269609,42 40 83
1506885,42 40 0
1443828,42 40 83
1669471,42 40 0
1432857,42 40 83
1729461,42 40 83
1485182,42 40 83
1464018,42 40 83
1230195,42 40 0
1691834,42 40 83
1116264,42 40 0
1114110,42 40 0
1878822,42 40 0
1613846,42 40 83
1601245,42 40 83
1495756,42 40 83
1528848,42 40 83
1155851,42 40 0
1529658,42 40 0
1830446,42 40 83
1021587,42 40 0
1281821,42 40 0
1006225,42 40 35
1638846,42 40 83
1742664,42 40 83
1418158,42 40 83
1267730,42 40 83
1939176,42 40 83
1042842,42 40 83
1763399,42 40 0
1188925,42 40 83
1855155,42 40 83
1505144,42 40 83
1383992,42 40 83
1312759,42 40 83
1741861,42 40 83
1941129,42 40 0
1021511,42 40 0
1732618,42 40 0
1790655,42 40 83
1644883,42 40 83
1205587,42 40 0
1268359,42 40 83
1299645,42 40 83
1302249,42 40 0
1870625,42 40 0
1949965,42 40 83
1562840,42 40 83
1648787,42 40 35
1800396,42 40 0
1281596,42 40 0
1061096,42 40 83
1973659,42 40 83
1767622,42 40 0
1240765,42 40 83
1009434,42 40 83
1495930,42 40 83
1542080,42 40 83
1097741,42 40 83
1743470,42 40 0
1353742,42 40 83
1386834,42 40 83
1393957,42 40 83
1304409,42 40 83
1994954,42 40 83
1518876,42 40 0
1313239,42 40 83
1909453,42 40 0
1757260,42 40 83
1108902,42 40 83
1941113,42 40 0
1649272,42 40 83
1347554,42 40 83
1059233,42 40 83
1143087,42 40 0
1425517,42 40 0
1105771,42 40 83
1851581,42 40 83
1437335,42 40 83
1156524,42 40 83
1124549,42 40 83
1307297,42 40 83
1907208,42 40 83
1254593,42 40 83
1415261,42 40 35
1080839,42 40 83
1812314,42 40 83
1399003,42 40 83
1344617,42 40 83
1556770,42 40 83
1295638,42 40 0
1872841,42 40 83
1781621,42 40 83
1263442,42 40 83
1047946,42 40 83
1686592,42 40 83
1098417,42 40 35
1048515,42 40 83
1444043,42 40 83
1163194,42 40 0
1431315,42 40 83
1090508,42 40 83
1070267,42 40 83
1582616,42 40 0
1230266,42 40 83
1959986,42 40 83
1029424,42 40 83
1303962,42 40 0
1290382,42 40 83
1501763,42 40 83
1969524,42 40 83
1584331,42 40 83
1660589,42 40 0
1265577,42 40 83
1154889,42 40 83
1461441,42 40 83
1922548,42 40 83
1537725,42 40 83
1053301,42 40 83
1632425,42 40 83
1841915,42 40 0
1631525,42 40 83
1630597,42 40 83
1709985,42 40 83
1791293,42 40 83
1226637,42 40 83
1173205,42 40 83
1099810,42 40 83
1843702,42 40 83
1194201,42 40 0
1438309,42 40 83
1055822,42 40 83
1022609,42 40 83
1564867,42 40 83
1955200,42 40 83
1492940,42 40 83
1995576,42 40 0
1424714,42 40 0
1068388,42 40 0
1647226,42 40 83
1106269,42 40 83
1054335,42 40 0
1934015,42 40 83
1922368,42 40 83
1702502,42 40 0
1629713,42 40 83
1846965,42 40 83
1017584,42 40 83
1734284,42 40 83
1889792,42 40 83
1813801,42 40 0
1420038,42 40 83
1887225,42 40 0
1408123,42 40 83
1921151,42 40 83
1325568,42 40 83
1541821,42 40 83
1645331,42 40 83
1098996,42 40 83
1358387,42 40 83
1205620,42 40 0
1670419,42 40 0
1119960,42 40 83
1228924,42 40 83
1774431,42 40 83
1376914,42 40 83
1321302,42 40 83
1996713,42 40 83
1163246,42 40 83
1416243,42 40 83
1202815,42 40 83
1106631,42 40 83
1513526,42 40 83
1526326,42 40 83
1285553,42 40 83
1817319,42 40 83
1499974,42 40 83
1328487,42 40 83
1126787,42 40 83
1669930,42 40 0
1152991,42 40 83
1777743,42 40 0
1687843,42 40 0
1977483,42 40 83
1467481,42 40 83
1012513,42 40 0
1769370,42 40 83
1449058,42 40 83
1089922,42 40 0
1723707,42 40 83
1557497,42 40 83
1088218,42 40 83
1519735,42 40 0
1714391,42 40 0
1724533,42 40 83
1219295,42 40 83
1860967,42 40 0
1438622,42 40 83
1667132,42 40 0
1874148,42 40 0
1469979,42 40 83
1160641,42 40 83
1421270,42 40 0
1346991,42 40 83
1352053,42 40 83
1359118,42 40 83
1883385,42 40 83
1140560,42 40 83
1228986,42 40 0
1562993,42 40 83
1317622,42 40 83
1554622,42 40 83
1828209,42 40 83
1783633,42 40 0
1274674,42 40 83
1007078,42 40 0
1995542,42 40 83
1539109,42 40 0
1861703,42 40 83
1610102,42 40 83
1050502,42 40 83
1252403,42 40 83
1850219,42 40 35
1688200,42 40 83
1617469,42 40 83
1333491,42 40 83
1399822,42 40 0
1476793,42 40 83
1836829,42 40 0
1907110,42 40 83
1807370,42 40 83
1803061,42 40 83
1504917,42 40 0
1808923,42 40 83
1646332,42 40 83
1063734,42 40 83
1911511,42 40 83
1378806,42 40 0
1347330,42 40 0
1622207,42 40 0
1851900,42 40 83
1946975,42 40 0
1381522,42 40 83
1854589,42 40 83
1841339,42 40 83
1961079,42 40 83
1474727,42 40 83
1132850,42 40 83
1425872,42 40 83
1348856,42 40 83
1012616,42 40 83
1005582,42 40 83
1528657,42 40 83
1583134,42 40 0
1227121,42 40 83
1303154,42 40 83
1622008,42 40 83
1372582,42 40 83
1881256,42 40 83
1329954,42 40 83
1592199,42 40 0
1320210,42 40 0
1629922,42 40 83
1485233,42 40 0
1658673,42 40 83
1927161,42 40 0
1412018,42 40 0
1519815,42 40 83
1873720,42 40 83
1250808,42 40 83
1218592,42 40 83
1420772,42 40 83
1773176,42 40 83
1731501,42 40 83
1075974,42 40 83
1875315,42 40 83
1983757,42 40 83
1918242,42 40 0
1217431,42 40 35
1695209,42 40 83
1598851,42 40 83
1624075,42 40 83
1098997,42 40 83
1376005,42 40 83
1192525,42 40 83
1554499,42 40 83
1037902,42 40 0
1901835,42 40 83
1277483,42 40 0
1868213,42 40 83
1723785,42 40 83
1600838,42 40 83
1659971,42 40 83
1772145,42 40 83
1661316,42 40 83
1728162,42 40 83
1804375,42 40 83
1210282,42 40 83
1895505,42 40 83
1119184,42 40 83
1362515,42 40 83
1188166,42 40 83
1480444,42 40 83
1110659,42 40 0
1717182,42 40 83
1435058,42 40 83
1432895,42 40 83
1465178,42 40 0
1881099,42 40 0
1699550,42 40 83
1386364,42 40 0
1703143,42 40 35
1166228,42 40 83
1469136,42 40 83
1342522,42 40 0
1082358,42 40 83
1157604,42 40 83
1660854,42 40 35
1383656,42 40 83
1515982,42 40 0
1867548,42 40 83
1388341,42 40 83
1774081,42 40 83
1376774,42 40 0
1629004,42 40 83
1912721,42 40 83
1235967,42 40 0
1969824,42 40 83
1089667,42 40 83
1898699,42 40 83
1211941,42 40 0
1774356,42 40 0
1465212,42 40 83
1567028,42 40 83
1318484,42 40 83
1881396,42 40 83
1281349,42 40 83
1031197,42 40 0
1954837,42 40 83
1222553,42 40 0
1388477,42 40 83
1590292,42 40 0
1041882,42 40 83
1711612,42 40 83
1296940,42 40 0
1321008,42 40 0
1957594,42 40 83
1653768,42 40 0
1723290,42 40 83
1315137,42 40 0
1919481,42 40 83
1013196,42 40 83
1349378,42 40 83
1948146,42 40 83
1089401,42 40 0
1773218,42 40 0
1552299,42 40 83
1521688,42 40 83
1111305,42 40 83
1216165,42 40 83
1479350,42 40 83
1490386,42 40 0
1105320,42 40 83
1414552,42 40 83
1490003,42 40 0
1862610,42 40 0
1076624,42 40 35
1394830,42 40 0
1579391,42 40 83
1936822,42 40 0
1430634,42 40 0
1732972,42 40 83
1259875,42 40 83
1763578,42 40 83
1672209,42 40 83
1931702,42 40 0
1717807,42 40 83
1935082,42 40 0
1218389,42 40 83
1542682,42 40 0
1986606,42 40 0
1013180,42 40 83
1154125,42 40 83
1157142,42 40 83
1726398,42 40 83
1655147,42 40 83
1466633,42 40 83
1906571,42 40 83
1421660,42 40 83
1509566,42 40 83
1737104,42 40 83
1068048,42 40 0
1092855,42 40 0
1537006,42 40 83
1999978,42 40 83
1288634,42 40 0
1260964,42 40 83
1630019,42 40 35
1900425,42 40 83
1015382,42 40 83
1758393,42 40 83
1900311,42 40 83
1495225,42 40 35
1666628,42 40 83
1152921,42 40 83
1756630,42 40 0
1987366,42 40 83
1632898,42 40 0
1390389,42 40 0
1772904,42 40 0
1329094,42 40 83
1142609,42 40 83
1062667,42 40 83
1976678,42 40 83
1261793,42 40 83
1572370,42 40 83
1979873,42 40 0
1994141,42 40 83
1362537,42 40 83
1960204,42 40 0
1364100,42 40 83
1755681,42 40 83
1540907,42 40 0
1474280,42 40 83
1099283,42 40 83
1197056,42 40 0
1674378,42 40 83
1821452,42 40 0
1826321,42 40 83
1915950,42 40 83
1108027,42 40 0
1087449,42 40 0
1841856,42 40 83
1424221,42 40 0
1045829,42 40 83
1582912,42 40 0
1323724,42 40 0
1512790,42 40 83
1099464,42 40 83
1709170,42 40 0
1088082,42 40 83
1689502,42 40 0
1509705,42 40 83
1761994,42 40 83
1870107,42 40 83
1800651,42 40 83
1512926,42 40 83
1726509,42 40 83
1823670,42 40 0
1026520,42 40 83
1454467,42 40 0
1919872,42 40 83
1773244,42 40 83
1627085,42 40 0
1397224,42 40 83
1728345,42 40 83
1057427,42 40 83
1805952,42 40 83
1177520,42 40 83
1880901,42 40 0
1930959,42 40 83
1846310,42 40 0
1829133,42 40 83
1933512,42 40 83
1314187,42 40 83
1753774,42 40 0
1615272,42 40 83
1841974,42 40 83
1020992,42 40 83
1932897,42 40 83
1354758,42 40 83
1628867,42 40 83
1284084,42 40 0
1017305,42 40 83
1902654,42 40 83
1733266,42 40 83
1527848,42 40 83
1319466,42 40 0
1736972,42 40 83
1352482,42 40 0
1829489,42 40 83
1763763,42 40 83
1855482,42 40 0
1457906,42 40 83
1977136,42 40 83
1558969,42 40 0
1962188,42 40 0
1863269,42 40 83
1784288,42 40 83
1658368,42 40 0
1354620,42 40 0
1632919,42 40 83
1889611,42 40 83
1872506,42 40 83
1067315,42 40 0
1036790,42 40 0
1665540,42 40 83
1519230,42 40 0
1685766,42 40 83
1401984,42 40 35
1538245,42 40 83
1488428,42 40 83
1951247,42 40 83
1540368,42 40 0
1686431,42 40 83
1007275,42 40 83
1179178,42 40 83
1738784,42 40 0
1738226,42 40 83
1068298,42 40 83
1945301,42 40 83
1505884,42 40 83
1791205,42 40 0
1000679,42 40 0
1756707,42 40 83
1580951,42 40 0
1470198,42 40 83
1028016,42 40 0
1217483,42 40 83
1942999,42 40 83
1920736,42 40 83
1611563,42 40 83
1794189,42 40 83
1032031,42 40 83
1239889,42 40 0
1659918,42 40 83
1164537,42 40 83
1724906,42 40 83
1558031,42 40 83
1825247,42 40 0
1041620,42 40 83
1594059,42 40 83
1049408,42 40 83
1341533,42 40 35
1527064,42 40 83
1670938,42 40 83
1098954,42 40 0
1466091,42 40 83
1593805,42 40 83
1232629,42 40 83
1146188,42 40 0
1854551,42 40 83
1377164,42 40 83
1520658,42 40 83
1794552,42 40 83
1073314,42 40 83
1323623,42 40 0
1006780,42 40 83
1379606,42 40 83
1621740,42 40 83
1714887,42 40 83
1516786,42 40 0
1466721,42 40 0
1167860,42 40 83
1346703,42 40 83
1289690,42 40 83
1765374,42 40 83
1503618,42 40 35
1050717,42 40 0
1087500,42 40 35
1126431,42 40 83
1285781,42 40 0
1122274,42 40 0
1660693,42 40 83
1423884,42 40 0
1778727,42 40 83
1721416,42 40 0
1422295,42 40 0
1799821,42 40 0
1349470,42 40 35
1479562,42 40 83
1790230,42 40 83
1241544,42 40 0
1113962,42 40 83
1159991,42 40 83
1838881,42 40 0
1334508,42 40 83
1140576,42 40 83
1888186,42 40 83
1535383,42 40 83
1349277,42 40 83
1670333,42 40 0
1048652,42 40 83
1234508,42 40 0
1008792,42 40 0
1613316,42 40 0
1737259,42 40 83
1479252,42 40 0
1076055,42 40 83
1628712,42 40 83
1519516,42 40 0
1569880,42 40 83
1263481,42 40 83
1064387,42 40 35
1266386,42 40 83
1264421,42 40 83
1878092,42 40 83
1664314,42 40 0
1387523,42 40 35
1247671,42 40 83
1808219,42 40 0
1510829,42 40 83
1544556,42 40 83
1503333,42 40 83
1906927,42 40 83
1190225,42 40 83
1711358,42 40 0
1009786,42 40 0
1918171,42 40 83
1193917,42 40 83
1329037,42 40 83
1471960,42 40 83
1248484,42 40 83
1307573,42 40 0
1978189,42 40 83
1477607,42 40 0
1144894,42 40 83
1786910,42 40 83
1553304,42 40 83
1136192,42 40 0
1633585,42 40 83
1743418,42 40 83
1117332,42 40 35
1155738,42 40 83
1930836,42 40 83
1565844,42 40 83
1738143,42 40 83
1090370,42 40 83
1120708,42 40 0
1335699,42 40 0
1521069,42 40 83
1924775,42 40 0
1870453,42 40 83
1868623,42 40 83
1474863,42 40 83
1376293,42 40 0
1283766,42 40 83
1848601,42 40 83
1134656,42 40 83
1553737,42 40 83
1268310,42 40 0
1064154,42 40 0
1888747,42 40 83
1367874,42 40 83
1422804,42 40 83
1868967,42 40 0
1314207,42 40 83
1522438,42 40 83
1557163,42 40 83
1141529,42 40 83
1424143,42 40 0
1432997,42 40 83
1164413,42 40 83
1047599,42 40 0
1345219,42 40 83
1750665,42 40 83
1920249,42 40 83
1561268,42 40 83
1901506,42 40 83
1868694,42 40 83
1027783,42 40 0
1297837,42 40 83
1117879,42 40 0
1554571,42 40 83
1950466,42 40 0
1664820,42 40 0
1394987,42 40 83
1874406,42 40 83
1521464,42 40 83
1537949,42 40 0
1432902,42 40 83
1685640,42 40 0
1139659,42 40 83
1358047,42 40 83
1091377,42 40 0
1365881,42 40 83
1133455,42 40 0
1432761,42 40 83
1924836,42 40 0
1430635,42 40 0
1527095,42 40 83
1661837,42 40 83
1977325,42 40 83
1373574,42 40 0
1626882,42 40 83
1193596,42 40 0
1098215,42 40 0
1718473,42 40 83
1715402,42 40 83
1870906,42 40 83
1083705,42 40 83
1404870,42 40 0
1420805,42 40 83
1966705,42 40 83
1300841,42 40 83
1116661,42 40 83
1949323,42 40 83
1991505,42 40 0
1560019,42 40 83
1778980,42 40 83
1440932,42 40 83
1483674,42 40 83
1310502,42 40 83
1077400,42 40 0
1749325,42 40 83
1614499,42 40 83
1272798,42 40 83
1363243,42 40 0
1094755,42 40 0
1327948,42 40 83
1255280,42 40 0
1861958,42 40 0
1782508,42 40 83
1396767,42 40 83
1112324,42 40 83
1221716,42 40 83
1641801,42 40 83
1949358,42 40 83
1543448,42 40 0
1247219,42 40 0
1590875,42 40 83
1391969,42 40 83
1555768,42 40 83
1055456,42 40 0
1325144,42 40 83
1865395,42 40 83
1698060,42 40 83
1262030,42 40 83
1398955,42 40 83
1075394,42 40 83
1544292,42 40 83
1930053,42 40 83
1200995,42 40 83
1646556,42 40 83
1443751,42 40 83
1940820,42 40 83
1365698,42 40 83
1213777,42 40 83
1511365,42 40 83
1727101,42 40 0
1958545,42 40 83
1703901,42 40 83
1610978,42 40 35
1580910,42 40 83
1551004,42 40 83
1240904,42 40 83
1604303,42 40 83
1253736,42 40 83
1548602,42 40 83
1739820,42 40 83
1445056,42 40 0
1214207,42 40 0
1969311,42 40 83
1290825,42 40 83
1969276,42 40 83
1502429,42 40 83
1061886,42 40 0
1836520,42 40 83
1378019,42 40 35
1474188,42 40 83
1086207,42 40 0
1245030,42 40 83
1903327,42 40 83
1270923,42 40 0
1648923,42 40 0
1209843,42 40 0
1211494,42 40 35
1174106,42 40 83
1849950,42 40 0
1822660,42 40 83
1602819,42 40 83
1461608,42 40 83
1977587,42 40 83
1190919,42 40 83
1062908,42 40 0
1518174,42 40 0
1884019,42 40 83
1118870,42 40 83
1035993,42 40 0
1798979,42 40 83
1822075,42 40 83
1272159,42 40 83
1143021,42 40 83
1364017,42 40 0
1055237,42 40 83
1386336,42 40 83
1297806,42 40 83
1154285,42 40 83
1467089,42 40 0
1025624,42 40 0
1319901,42 40 83
1128632,42 40 83
1703236,42 40 83
1286573,42 40 83
1969761,42 40 83
1102469,42 40 83
1622525,42 40 0
1069179,42 40 83
1831803,42 40 83
1172304,42 40 83
1111610,42 40 83
1379941,42 40 83
1831062,42 40 83
1904611,42 40 83
1225828,42 40 83
1909208,42 40 83
1227306,42 40 83
1147721,42 40 83
1011761,42 40 0
1741184,42 40 83
1107771,42 40 83
1749829,42 40 0
1248336,42 40 83
1419793,42 40 0
1199667,42 40 83
1010415,42 40 0
1169997,42 40 83
1659189,42 40 83
1322396,42 40 83
1274320,42 40 83
1080736,42 40 83
1410167,42 40 83
1517033,42 40 83
1911535,42 40 83
1021982,42 40 83
1538646,42 40 83
1632603,42 40 83
1066540,42 40 83
1093839,42 40 83
1739148,42 40 83
1777309,42 40 0
1655149,42 40 83
1464341,42 40 83
1745654,42 40 83
1649874,42 40 0
1095908,42 40 83
1602056,42 40 0
1232095,42 40 0
1941722,42 40 83
1667851,42 40 0
1344269,42 40 83
1665940,42 40 0
1468544,42 40 83
1832901,42 40 83
1873493,42 40 83
1721412,42 40 83
1015527,42 40 83
1096265,42 40 83
1339795,42 40 83
1642518,42 40 83
1084258,42 40 0
1927782,42 40 0
1370575,42 40 83
1203914,42 40 83
1885176,42 40 83
1899948,42 40 83
1457245,42 40 83
1106550,42 40 0
1970112,42 40 83
1681138,42 40 83
1904021,42 40 83
1975494,42 40 83
1964698,42 40 83
1957222,42 40 83
1001553,42 40 83
1045879,42 40 83
1129749,42 40 83
1040640,42 40 83
1416012,42 40 83
1066056,42 40 83
1565613,42 40 0
1106611,42 40 83
1242659,42 40 83
1241743,42 40 83
1692299,42 40 83
1185245,42 40 83
1488045,42 40 83
1259529,42 40 83
1304667,42 40 83
1130302,42 40 83
1156039,42 40 83
1749391,42 40 83
1102713,42 40 0
1383338,42 40 83
1641016,42 40 83
1988814,42 40 83
1329925,42 40 0
1040914,42 40 83
1343981,42 40 83
1401587,42 40 83
1142882,42 40 83
1949610,42 40 35
1478295,42 40 83
1383307,42 40 0
1539410,42 40 0
1873540,42 40 0
1106784,42 40 0
1386326,42 40 83
1648539,42 40 83
1610938,42 40 83
1293161,42 40 83
1101680,42 40 83
1769869,42 40 0
1097693,42 40 83
1608695,42 40 0
1188229,42 40 83
1537985,42 40 83
1460493,42 40 83
1770085,42 40 83
1133990,42 40 83
1346987,42 40 83
1049980,42 40 83
1895419,42 40 0
1023008,42 40 83
1653799,42 40 83
1710250,42 40 83
1388784,42 40 83
1280099,42 40 0
1261219,42 40 83
1613132,42 40 83
1057334,42 40 83
1287596,42 40 83
1383490,42 40 83
1017775,42 40 0
1055405,42 40 35
1881267,42 40 83
1872753,42 40 83
1547228,42 40 83
1724773,42 40 83
1968966,42 40 83
1527011,42 40 0
1284077,42 40 0
1628066,42 40 83
1688791,42 40 83
1357334,42 40 83
1072373,42 40 83
1890469,42 40 83
1458638,42 40 83
1815276,42 40 83
1837495,42 40 0
1064891,42 40 83
1704308,42 40 83
1296629,42 40 0
