id,predicted
1642772,97 40 24
1214374,53 41 3
1331571,59 65 58
1107870,52 0 57
1315520,40 46 7
1918759,57 3 97
1567915,58 65 24
1410302,79 0 86
1062274,22 42 36
1217923,35 83 41
1582027,86 6 97
1992487,93 41 83
1113843,59 93 65
1042024,38 83 24
1892759,82 95 94
1581055,18 50 55
1205185,57 41 38
1345618,64 51 82
1957891,5 0 63
1042450,18 63 35
1522733,27 42 65
1722815,2 80 15
1328670,58 65 41
1471429,53 54 41
1098428,50 15 55
1987752,64 51 41
1536756,85 42 41
1242766,47 63 2
1726944,83 38 41
1596250,87 101 13
1895435,46 9 2
1550301,23 42 33
1568471,53 54 83
1409812,58 65 51
1174194,74 76 97
1773390,42 2 65
1186464,49 30 97
1052802,30 47 49
1469219,73 79 2
1540442,50 49 42
1485621,15 43 0
1655688,34 44 1
1683647,80 51 41
1337773,6 15 97
1347302,32 9 43
1208529,38 57 56
1037001,37 2 88
1029483,63 47 93
1000082,27 42 40
1191002,91 89 54
1787585,46 47 2
1813363,30 49 55
1698476,91 15 13
1491952,42 40 12
1016076,62 93 39
1812324,95 82 80
1940464,37 74 30
1508191,11 2 46
1225330,63 15 5
1346106,20 97 15
1847768,6 97 2
1423510,29 97 76
1600884,82 83 41
1750847,80 94 64
1856343,74 24 86
1470361,22 39 80
1193691,88 42 73
1069075,2 0 80
1658946,81 45 39
1488809,44 0 34
1919961,5 58 65
1026870,84 65 42
1529786,86 41 5
1612237,93 83 62
1479842,42 97 65
1535514,32 30 9
1986715,89 83 88
1493925,5 0 41
1837455,3 46 36
1810483,31 45 39
1244819,100 52 1
1133437,18 15 42
1460035,88 65 24
1873367,50 93 44
1890434,52 80 81
1386918,78 74 46
1642430,34 38 57
1984160,47 40 42
1645837,98 97 43
1350985,88 41 24
1348117,42 12 77
1958821,62 40 30
1206003,97 9 46
1782142,35 83 56
1568257,3 83 52
1278014,87 54 101
1020643,24 5 65
1415022,9 79 75
1856217,94 2 88
1069307,33 7 46
1639259,43 2 98
1379747,50 2 41
1769454,91 88 83
1871948,83 88 66
1445245,56 57 83
1454265,19 97 20
1259624,65 41 58
1324202,90 35 54
1791678,41 83 89
1236101,45 64 83
1596909,96 62 83
1658648,7 86 88
1188478,102 100 83
1876971,62 66 35
1476621,43 86 40
1626591,88 42 3
1163159,83 35 42
1251224,23 44 41
1147041,20 97 38
1988047,35 83 38
1423364,49 4 2
1989954,1 31 100
1897377,42 1 41
1808105,73 47 83
1141293,54 41 83
1853525,0 2 65
1637284,15 2 55
1652602,50 15 2
1128211,66 1 31
1788787,1 66 44
1910123,91 54 99
1490873,102 99 83
1969997,35 83 88
1859430,47 63 40
1871078,19 15 18
1083850,12 42 77
1995786,47 75 2
1287625,64 51 82
1992858,24 0 41
1348891,50 42 1
1158011,38 35 80
1010756,11 36 9
1488749,80 95 38
1900750,69 3 86
1837013,36 68 42
1293840,82 95 64
1399767,64 51 41
1981418,86 5 74
1579755,74 24 5
1215448,49 4 76
1701789,66 42 31
1361332,42 12 40
1099231,56 57 93
1322390,62 83 42
1643199,93 44 66
1555462,86 97 0
1773528,51 41 82
1180920,40 30 85
1831489,39 1 37
1301840,58 65 67
1270701,12 42 64
1554824,38 41 88
1564653,2 49 64
1259834,8 2 60
1329509,81 44 94
1407548,71 33 72
1446459,41 83 35
1321309,80 15 2
1798920,40 97 41
1287185,45 34 1
1834531,91 54 97
1874433,18 19 23
1437967,88 80 83
1547211,64 51 82
1969643,61 11 42
1337230,38 3 41
1029659,93 41 83
1252573,42 12 83
1875729,93 41 83
1083670,18 81 19
1236808,83 38 64
1795840,3 36 52
1964072,49 30 99
1860544,35 67 83
1736574,65 58 59
1933215,97 2 0
1643253,52 78 42
1002429,23 2 15
1350234,25 97 76
1972353,24 41 67
1292046,20 50 21
1268409,46 40 97
1576848,99 94 88
1449776,6 98 97
1314450,66 62 34
1329023,91 80 67
1101462,51 64 80
1131445,65 58 3
1999851,42 12 85
1348272,86 97 98
1227203,38 57 56
1244180,80 94 38
1158726,100 96 40
1476268,41 24 5
1116014,97 0 5
1228853,2 11 46
1176199,31 0 44
1805122,83 39 35
1151310,41 66 31
1461391,94 95 82
1957842,57 56 3
1314433,61 42 40
1714903,41 83 24
1801616,24 5 41
1681697,2 65 40
1253602,78 2 65
1671192,83 67 35
1902397,9 11 32
1410633,33 2 46
1257226,73 2 37
1293107,39 5 45
1147278,80 83 2
1629800,9 98 94
1909754,65 24 12
1977016,18 15 23
1226219,89 88 35
1061574,42 12 35
1313726,97 40 24
1050128,99 64 80
1393767,38 41 39
1377720,18 20 47
1222601,12 43 42
1492813,17 80 95
1935811,91 54 41
1467762,5 41 2
1268020,32 46 98
1747387,94 88 24
1763303,78 76 94
1843279,37 97 30
1529019,21 20 18
1516243,98 5 6
1748325,33 2 64
1114687,50 49 42
1191471,65 58 59
1322041,47 0 2
1567779,25 76 97
1739150,55 47 86
1582422,13 2 67
1171455,102 59 2
1552321,85 50 42
1079407,19 39 97
1040554,79 75 2
1877622,100 83 44
1899656,2 15 47
1000865,26 80 0
1229452,67 0 24
1315029,50 2 93
1965942,88 63 94
1107647,22 12 97
1583926,40 46 42
1478864,12 42 2
1593043,86 41 5
1705586,88 89 95
1196586,27 28 42
1199284,83 35 41
1947504,23 2 83
1879192,64 94 95
1987862,97 98 42
1735067,8 97 67
1822553,37 39 41
1543104,86 97 98
1210011,2 94 65
1831097,49 97 86
1498722,42 83 86
1368882,79 4 40
1221971,97 2 0
1142832,79 4 76
1845555,102 44 31
1505410,50 15 2
1357741,91 86 13
1829527,16 3 35
1041285,83 65 58
1135425,58 65 59
1050243,25 97 76
1278741,37 19 39
1822327,70 48 42
1469247,2 80 15
1481785,24 74 5
1569662,98 86 97
1558446,85 35 42
1107261,53 89 88
1402488,59 65 2
1541757,70 42 5
1876990,42 88 2
1475148,72 46 2
1947353,15 5 73
1964135,8 97 0
1090352,66 42 1
1281678,64 51 80
1906746,32 30 55
1761199,30 88 97
1830615,9 15 86
1281688,86 41 37
1060603,55 50 97
1879845,28 27 42
1474591,98 24 86
1070045,92 87 88
1829850,86 98 24
1191503,2 42 33
1561802,67 86 88
1990396,37 74 2
1552555,83 35 0
1441799,12 42 2
1974647,76 65 2
1339815,83 67 35
1508449,58 65 97
1750174,93 80 6
1901960,2 98 88
1755655,37 88 24
1578366,46 40 60
1613873,83 57 41
1128124,64 51 35
1583143,55 50 18
1622284,57 35 95
1043682,34 62 93
1705742,83 53 41
1777436,50 55 42
1413289,42 89 83
1754730,17 15 40
1674949,10 34 38
1918713,30 76 5
1069861,83 35 65
1689510,37 39 86
1916199,42 12 2
1471233,48 98 10
1658697,31 1 66
1887106,52 97 42
1796848,93 83 41
1838710,89 83 67
1840626,13 83 96
1360275,49 55 30
1535972,7 97 0
1983982,9 15 94
1801070,42 83 51
1514689,7 86 2
1285197,51 64 41
1625042,102 94 2
1110497,55 83 18
1150810,33 2 6
1372581,0 86 44
1830458,63 39 81
1422957,52 83 35
1040885,54 80 88
1122841,95 80 94
1329341,70 100 35
1124507,30 55 49
1027244,4 71 73
1658832,18 15 39
1654956,12 42 46
1843791,30 55 49
1729416,97 0 5
1172297,12 42 43
1568034,31 1 66
1399134,79 73 71
1428977,37 76 2
1371878,88 41 83
1694904,97 5 42
1237780,15 40 7
1940053,51 64 56
1691526,30 2 56
1544187,70 51 43
1276068,10 43 6
1875071,49 2 97
1617698,15 41 16
1869557,29 2 46
1883938,53 88 54
1345570,44 31 66
1796114,47 12 49
1476060,73 79 76
1333186,3 88 97
1611218,22 39 63
1704278,97 65 67
1489723,74 24 2
1067117,44 2 0
1150850,68 30 47
1747239,44 101 37
1056325,8 67 97
1072558,97 24 41
1650332,22 15 0
1994324,62 83 41
1641539,19 20 18
1744171,73 2 88
1296539,64 51 40
1301518,86 2 5
1402537,9 30 5
1240180,82 95 51
1387940,95 82 80
1533644,13 42 87
1730097,88 67 89
1304808,97 6 30
1872699,8 67 97
1153538,35 83 95
1772077,102 99 88
1728679,44 83 31
1146934,92 97 87
1690749,26 80 38
1042697,20 97 19
1165925,24 41 5
1605660,83 41 0
1734008,37 39 42
1051372,76 74 77
1590519,50 2 16
1803956,94 44 88
1363169,97 65 67
1762516,41 24 5
1747469,49 86 30
1642443,38 0 83
1190679,70 5 4
1529716,56 88 35
1162294,83 41 56
1289449,0 2 74
1186758,24 97 5
1648846,56 57 47
1384992,57 83 67
1279372,18 73 33
1845361,100 94 102
1451816,0 80 2
1772683,47 60 2
1794716,5 41 98
1637519,51 64 53
1774457,25 26 63
1637655,82 95 83
